like_id,user_id,cafe_id,Kpopers,JapanLovers,AnimalLovers,Quite,MusicLovers,BookLovers,ArtLovers,ViewsLovers,CoffeeLovers,NonCoffeeLovers,groupsComer,outdoor,Indoor,RetroVintage,MinimalisCafe,IndustrialCafe,ModernCafe,ArtCafe,PetCafe,BooksCafe,24HoursCafe,MeetingCafe,StudyCafe,goodViews,FamilyCafe,CountryFood,Smoking,NonSmoking,Coffee,NonCoffee,GardenCafe,vote
429,884,ChIJrXXKvZLxaS4RiAQB48KKHBQ,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
430,908,ChIJv5x7qDTzaS4RYDqjIbdI1G4,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
431,714,ChIJcwgt_yX0aS4R-914aD6UsyU,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
432,178,ChIJPyAcAqj2aS4RvmUSW1Spylw,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
433,991,ChIJB69uV3v1aS4Ra5IjAWeQWu4,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
434,646,ChIJIVgDwITzaS4RoLDF92SgAB0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
435,850,ChIJqT4xjkz2aS4Rchw7cwhotAk,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
436,375,ChIJC-Gvr3_zaS4Rn6xyGuAxWDE,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
437,654,ChIJf6MNsRj0aS4RDjI7MBqjIG4,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
438,525,ChIJMZdo9l7xaS4RX260ajTz9-Q,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
439,673,ChIJAQAAADvxaS4RYy8Y43ojJmg,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
440,724,ChIJp0ZODSz1aS4RdTVv3fRpvPI,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
441,117,ChIJxzoGIT_0aS4R-8F9vOO-kzk,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0
442,495,ChIJQdJl7__1aS4RqGHX18-Mblk,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0
443,441,ChIJP_KCL7_xaS4RK-0fDLYtghU,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
444,858,ChIJgfpdJw71aS4Rf9HLMDr7GQ8,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
445,225,ChIJW_4P3yfzaS4RgPMpfYJEilQ,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
446,453,ChIJw19o1YL0aS4RBaSpx6ev-VQ,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
447,738,ChIJiw90zcj3aS4RoQA9YivPItA,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
448,846,ChIJsSyuJj_0aS4RcemBZXiAhYc,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1
449,291,ChIJG3_xiybyaS4RQ1Dv5Vaq2uI,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
450,729,ChIJHxRrAlzxaS4ROnIj33hO9qc,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
451,908,ChIJf3dvwCT1aS4RHt8NU4_ajeg,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
452,737,ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
453,944,ChIJT5y3Kan2aS4RAOEQECMXGX8,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
454,26,ChIJB69uV3v1aS4Ra5IjAWeQWu4,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
455,364,ChIJe0AHSNT1aS4Ra_RDoELknFw,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
456,2,ChIJgw-JUYjxaS4RrEbIUDPCWbQ,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
457,993,ChIJB69uV3v1aS4Ra5IjAWeQWu4,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
458,985,ChIJNw5NzfPzaS4RmjeLMDY5IHE,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
459,902,ChIJ09d8yrLzaS4RJSpBe3soAK8,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1
460,607,ChIJAQBAgSb0aS4Rpl46Fe8jWqA,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
461,424,ChIJmfUdzT7xaS4RmC5ZrzudiX4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
462,556,ChIJ1V1pomv0aS4RuKukVVZqrI0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
463,906,ChIJ0wJppUjxaS4RowZMZwNYaqY,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
464,253,ChIJx_DulDn0aS4Rz1M0qxD0HXc,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
465,638,ChIJG3_xiybyaS4RQ1Dv5Vaq2uI,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
466,819,ChIJn29omlLxaS4R_jLgTKMrEAI,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
467,249,ChIJYRUKpZTzaS4R23Mg0scMfSA,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1
468,32,ChIJsQOmkgj0aS4RHs7WWNfPiZE,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
469,327,ChIJTW1sJjbzaS4R3dLZuM7aRVI,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
470,472,ChIJ-8eV1_bzaS4RGcv6l8kxBsE,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
471,574,ChIJNw5NzfPzaS4RmjeLMDY5IHE,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
472,780,ChIJf6MNsRj0aS4RDjI7MBqjIG4,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
473,418,ChIJqT4xjkz2aS4Rchw7cwhotAk,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
474,848,ChIJrxQ45X7xaS4RHH5b8A1WCqQ,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
475,408,ChIJqT4xjkz2aS4Rchw7cwhotAk,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
476,926,ChIJv5x7qDTzaS4RYDqjIbdI1G4,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
477,90,ChIJvQ15L9j1aS4R9Vg1P2V_scw,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
478,756,ChIJHxRrAlzxaS4ROnIj33hO9qc,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
479,214,ChIJq4gFVIjxaS4RT7tBSmrflLI,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
480,607,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
481,719,ChIJMZdo9l7xaS4RX260ajTz9-Q,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
482,921,ChIJf3dvwCT1aS4RHt8NU4_ajeg,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
483,69,ChIJ0_F9RMfzaS4R8JtcOyfNnzU,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
484,877,ChIJrxQ45X7xaS4RHH5b8A1WCqQ,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
485,237,ChIJAQBAgSb0aS4Rpl46Fe8jWqA,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
486,809,ChIJZevTJgz1aS4RglNKF1FgdNA,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1
487,419,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
488,119,ChIJe0AHSNT1aS4Ra_RDoELknFw,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
489,292,ChIJx_DulDn0aS4Rz1M0qxD0HXc,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
490,269,ChIJsSyuJj_0aS4RcemBZXiAhYc,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
491,622,ChIJe0AHSNT1aS4Ra_RDoELknFw,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
492,216,ChIJBXQMVOzzaS4RVYIMC8ymGqk,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
493,466,ChIJZ3frHBX0aS4Rb3PvKlxkrHk,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1
494,205,ChIJ0wJppUjxaS4RowZMZwNYaqY,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
495,352,ChIJn29omlLxaS4R_jLgTKMrEAI,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
496,104,ChIJyxJ9-5r3aS4Rju8Hgurw9ss,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
497,725,ChIJGQ1hkdX1aS4Rq1rdFefMN38,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1
498,219,ChIJe0AHSNT1aS4Ra_RDoELknFw,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
499,531,ChIJB69uV3v1aS4Ra5IjAWeQWu4,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
500,459,ChIJBWSyB_DxaS4RJ-Tmx2YgiWQ,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
501,271,ChIJg7gmT4DxaS4RCzc0ClyYMGw,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0
502,177,ChIJiRm_8wz3aS4RY177Lp0wIQI,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
503,383,ChIJZevTJgz1aS4RglNKF1FgdNA,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0
504,267,ChIJAQAAADvxaS4RYy8Y43ojJmg,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
505,690,ChIJLSH8Jz_0aS4R_fiIMX4JkO8,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0
506,967,ChIJ6SEPNDz3aS4R4vV0JZXzhx8,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
507,82,ChIJ5264kWf1aS4R9ED7F-k4SFI,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
508,600,ChIJB69uV3v1aS4Ra5IjAWeQWu4,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
509,897,ChIJf6MNsRj0aS4RDjI7MBqjIG4,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
510,16,ChIJuzwfzmfxaS4RIQjKYi4wfdc,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
511,28,ChIJq4gFVIjxaS4RT7tBSmrflLI,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
512,192,ChIJHxRrAlzxaS4ROnIj33hO9qc,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
513,779,ChIJtX1aSBT0aS4RYeoXrSXRWCY,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
514,744,ChIJGVD9v071aS4RAUZnEuuv9cw,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
515,942,ChIJn29omlLxaS4R_jLgTKMrEAI,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0
516,327,ChIJq6ca0EjxaS4RfRbksOau540,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
517,718,ChIJZ3frHBX0aS4Rb3PvKlxkrHk,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
518,795,ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
519,401,ChIJfYemRwX0aS4RdaYdCViX-5U,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
520,529,ChIJ801wIyb0aS4RLceC1-Ez7HY,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1
521,971,ChIJyxJ9-5r3aS4Rju8Hgurw9ss,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
522,190,ChIJv-3vXEDxaS4R0nmvTmJc5WA,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1
523,984,ChIJAQAAADvxaS4RYy8Y43ojJmg,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
524,79,ChIJSSiBI8LxaS4RNNFCSObC2YE,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
525,833,ChIJJ0U1TiD0aS4RS43bPQZK6Dw,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
526,927,ChIJgw8nWvnxaS4RT17DoeMT93o,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
527,288,ChIJv4twJgX0aS4RPU85z_L9IIo,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
528,150,ChIJvQ15L9j1aS4R9Vg1P2V_scw,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
529,718,ChIJZ3frHBX0aS4Rb3PvKlxkrHk,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
530,671,ChIJZevTJgz1aS4RglNKF1FgdNA,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1
531,190,ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
532,498,ChIJ6SEPNDz3aS4R4vV0JZXzhx8,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
533,495,ChIJw19o1YL0aS4RBaSpx6ev-VQ,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
534,232,ChIJ1V1pomv0aS4RuKukVVZqrI0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
535,369,ChIJLSH8Jz_0aS4R_fiIMX4JkO8,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1
536,966,ChIJxzoGIT_0aS4R-8F9vOO-kzk,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0
537,421,ChIJ0wJppUjxaS4RowZMZwNYaqY,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
538,327,ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
539,716,ChIJBWSyB_DxaS4RJ-Tmx2YgiWQ,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
540,244,ChIJYRUKpZTzaS4R23Mg0scMfSA,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
541,476,ChIJIVgDwITzaS4RoLDF92SgAB0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
542,241,ChIJW_4P3yfzaS4RgPMpfYJEilQ,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
543,427,ChIJa7_Shg7zaS4RvqQKON4lSjQ,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
544,17,ChIJYRUKpZTzaS4R23Mg0scMfSA,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
545,361,ChIJ0wJppUjxaS4RowZMZwNYaqY,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0
546,480,ChIJa7_Shg7zaS4RvqQKON4lSjQ,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
547,179,ChIJKQIm3L3zaS4RoPhv_j0rx68,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
548,547,ChIJw19o1YL0aS4RBaSpx6ev-VQ,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
549,903,ChIJf6MNsRj0aS4RDjI7MBqjIG4,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
550,553,ChIJP_KCL7_xaS4RK-0fDLYtghU,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
551,631,ChIJZevTJgz1aS4RglNKF1FgdNA,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0
552,873,ChIJuzwfzmfxaS4RIQjKYi4wfdc,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
553,339,ChIJw19o1YL0aS4RBaSpx6ev-VQ,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
554,953,ChIJZevTJgz1aS4RglNKF1FgdNA,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0
555,122,ChIJHxRrAlzxaS4ROnIj33hO9qc,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
556,817,ChIJBXQMVOzzaS4RVYIMC8ymGqk,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
557,269,ChIJmfUdzT7xaS4RmC5ZrzudiX4,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
558,790,ChIJGVD9v071aS4RAUZnEuuv9cw,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1
559,982,ChIJAQBAgSb0aS4Rpl46Fe8jWqA,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
560,447,ChIJ1V1pomv0aS4RuKukVVZqrI0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
561,309,ChIJp0ZODSz1aS4RdTVv3fRpvPI,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0
562,512,ChIJG3_xiybyaS4RQ1Dv5Vaq2uI,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
563,556,ChIJIVgDwITzaS4RoLDF92SgAB0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
564,528,ChIJgw8nWvnxaS4RT17DoeMT93o,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1
565,832,ChIJnauaQJP1aS4RDsAu9OYNn-c,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0
566,298,ChIJWTAQFkf1aS4R5VdtGaOQ60s,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0
567,128,ChIJZevTJgz1aS4RglNKF1FgdNA,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1
568,887,ChIJBXQMVOzzaS4RVYIMC8ymGqk,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
569,564,ChIJcwgt_yX0aS4R-914aD6UsyU,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
570,917,ChIJJ0U1TiD0aS4RS43bPQZK6Dw,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
571,671,ChIJJ0U1TiD0aS4RS43bPQZK6Dw,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
